id,ARRAY_PARTITION_FACTOR,INIT_INTERVAL_HOR,INIT_INTERVAL_VER,ACCELERATOR_1_UNCERTAINTY,DATA_MOVER_CLOCK,ACCELERATOR_2_CLOCK,UNROLL_FACTOR_VER,ACCELERATOR_2_UNCERTAINTY,ACCELERATOR_1_CLOCK,UNROLL_FACTOR_HOR,state,time
2291,10,1,1,27.657609983338904,1,1,2,66.54996496584111,1,1,OK,175934.0
2293,15,1,1,24.637369701919173,1,1,2,86.10890076989597,1,1,OK,99342.0
2294,7,1,1,23.558221438987037,1,1,2,86.10890076989597,0,1,ERROR,inf
2295,15,1,1,34.00227059251244,1,1,2,92.92369277160567,3,1,ERROR,inf
2296,15,2,1,48.58517311186902,1,1,2,89.94674583800717,1,1,OK,184694.0
2298,15,1,1,31.739313769963236,1,1,2,64.90757396448714,1,1,OK,99418.0
2300,15,1,1,9.49004397356912,1,1,2,86.10890076989597,1,1,ERROR,inf
2301,7,1,1,32.44052324977455,1,1,2,86.10890076989597,1,1,OK,261298.0
3647,15,1,1,27.657609983338904,2,3,2,86.10890076989597,1,1,ERROR,inf
2303,9,1,1,19.531788719224757,1,3,2,75.4578413811308,1,1,OK,127184.0
2305,2,4,2,54.43431900706215,2,1,2,52.72934859538876,0,2,ERROR,inf
2306,15,1,1,22.417962520532075,1,1,2,86.10890076989597,1,1,OK,99246.0
2307,8,1,1,28.933216035964314,3,1,2,86.10890076989597,1,1,ERROR,inf
2308,7,1,1,34.62393363039851,1,1,2,86.10890076989597,1,1,OK,261432.0
2310,15,2,1,27.657609983338904,2,1,2,89.26019819053185,1,1,ERROR,inf
4121,13,1,1,27.657609983338904,1,0,2,86.10890076989597,1,1,OK,151646.0
2314,15,1,1,27.657609983338904,1,1,2,72.5655193413582,1,1,OK,99238.0
4051,12,1,1,27.657609983338904,1,1,2,86.10890076989597,3,1,ERROR,inf
3493,15,1,1,27.657609983338904,0,3,2,86.10890076989597,1,1,ERROR,inf
2318,15,1,1,30.349645124243008,1,1,2,86.10890076989597,2,1,ERROR,inf
2319,10,1,1,24.89806064963554,1,1,2,77.93602359093946,3,1,ERROR,inf
2320,15,1,1,27.657609983338904,0,1,2,71.15201922020522,1,1,ERROR,inf
2321,2,8,2,54.43432128960466,2,1,2,52.729347708978814,0,2,ERROR,inf
2322,15,1,1,32.139263817567546,1,1,2,86.10890076989597,0,1,ERROR,inf
2323,15,1,1,27.657609983338904,1,1,2,84.94420592146652,1,1,OK,99238.0
2324,15,1,1,27.657609983338904,1,2,2,86.69291660991361,1,1,OK,127334.0
2327,13,1,1,27.657609983338904,3,1,2,85.57491196234507,0,1,ERROR,inf
2328,15,1,1,30.769486749992257,1,2,2,86.10890076989597,2,1,ERROR,inf
2329,15,1,1,47.13104011503811,1,1,2,86.10890076989597,3,1,ERROR,inf
2330,15,1,1,48.584626939906514,1,1,2,86.10890076989597,1,1,OK,99206.0
2331,15,1,1,47.60797074682714,1,1,2,86.10890076989597,1,1,OK,99230.0
2332,15,1,1,33.11011667691457,1,1,2,90.03633133148432,1,1,OK,99272.0
2333,11,1,1,27.657609983338904,1,1,2,87.67043792925546,1,1,OK,176014.0
2334,11,1,1,27.657609983338904,3,1,2,91.99673648791176,1,1,ERROR,inf
2335,11,1,1,34.600028930055984,3,1,2,88.22624760461689,1,1,ERROR,inf
2336,15,1,1,18.570150784318713,2,2,2,86.10890076989597,1,1,ERROR,inf
2337,2,6,2,54.43432052875716,2,1,2,52.729348004448795,0,2,ERROR,inf
2339,10,1,1,47.79909686633644,1,1,2,99.4089123165875,1,1,OK,175980.0
2340,15,1,1,27.657609983338904,1,1,2,89.94058415591573,1,1,OK,99156.0
2347,15,2,1,27.282313145418545,1,1,2,86.10890076989597,3,1,ERROR,inf
2348,15,1,1,34.65938526190004,0,2,2,83.40946726866805,1,1,ERROR,inf
2349,11,1,1,30.382260950648977,1,3,2,86.10890076989597,1,1,OK,127060.0
3620,13,1,1,27.657609983338904,2,1,2,86.10890076989597,1,1,ERROR,inf
2351,13,1,1,9.302324657006956,1,2,2,86.10890076989597,1,1,OK,249196.0
2352,14,1,1,27.657609983338904,2,1,2,86.10890076989597,2,1,OK,176718.0
2353,2,3,2,54.43431881685028,2,1,2,52.72934866925625,0,2,ERROR,inf
2354,1,1,1,27.657609983338904,0,1,2,86.10890076989597,1,1,ERROR,inf
2355,15,1,7,27.657609983338904,3,1,2,86.10890076989597,1,1,ERROR,inf
2357,15,1,1,66.89693462329161,1,1,2,86.10890076989597,1,1,OK,99306.0
2450,4,1,1,27.657609983338904,1,1,1,86.10890076989597,1,1,OK,346730.0
3338,2,1,1,27.657609983338904,1,1,1,86.10890076989597,1,1,OK,688468.0
2360,15,1,1,30.78750963289848,0,1,2,27.099099739278532,1,1,ERROR,inf
2503,15,4,1,27.657609983338904,1,0,2,86.10890076989597,1,1,OK,355472.0
2363,15,1,4,13.143284324797754,2,1,2,86.10890076989597,1,1,ERROR,inf
2364,15,12,1,27.657609983338904,1,1,1,78.72086827177667,1,1,OK,611596.0
2368,15,1,6,27.657609983338904,1,1,2,62.18522297575518,0,1,ERROR,inf
2369,2,4,2,54.43431938748591,2,1,2,52.729348447653756,0,2,ERROR,inf
2374,2,6,1,27.657609983338904,1,1,2,98.25493143864219,1,1,OK,688518.0
2376,15,1,1,16.59900283636666,1,1,2,86.10890076989597,1,1,OK,99282.0
2377,15,1,12,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,517730.0
2379,15,1,1,27.657609983338904,1,1,2,57.779515065781375,1,1,ERROR,inf
2381,15,1,1,44.97337586954237,1,2,2,74.78139060344058,1,1,OK,127280.0
2383,15,1,1,27.657609983338904,1,1,2,59.78363430812106,1,1,OK,99376.0
2384,15,8,1,27.657609983338904,1,1,2,86.10890076989597,1,2,TIMEOUT,inf
2385,2,8,2,54.43432067141607,2,1,2,52.729347949048176,0,2,ERROR,inf
2386,7,1,1,27.657609983338904,2,1,2,86.10890076989597,1,1,ERROR,inf
2387,15,1,1,26.943913596943148,1,1,2,86.10890076989597,1,1,OK,99322.0
2388,15,1,1,27.657609983338904,2,1,2,73.02558922419476,1,1,ERROR,inf
2389,15,1,1,47.90780366956196,1,1,2,86.10890076989597,1,1,OK,99156.0
2390,15,2,1,27.657609983338904,1,1,2,77.60370137415948,1,1,OK,184640.0
2391,15,1,14,27.657609983338904,1,1,2,29.23734855879253,1,1,OK,432128.0
2392,15,1,1,86.26536472752744,1,1,2,86.10890076989597,1,1,OK,99224.0
2394,6,1,1,14.050060375291384,1,1,2,86.10890076989597,1,1,OK,261316.0
2395,15,1,1,27.657609983338904,1,1,2,35.25210988615306,1,1,OK,99230.0
2397,15,1,6,27.657609983338904,1,1,1,86.10890076989597,0,1,ERROR,inf
2399,15,2,13,27.657609983338904,0,1,2,86.10890076989597,1,1,ERROR,inf
2401,15,7,1,27.657609983338904,1,0,2,86.10890076989597,1,1,OK,611784.0
2402,15,1,1,41.49888374169692,1,1,2,62.27897706488018,1,1,ERROR,inf
2404,15,1,1,27.657609983338904,1,1,1,17.239991825202495,2,1,ERROR,inf
2405,15,1,1,27.657609983338904,1,1,2,8.529575417177337,1,1,OK,99156.0
2407,15,1,1,90.17885212215569,1,1,2,86.10890076989597,1,1,OK,99314.0
2409,15,1,1,19.494818544237923,1,1,2,22.397849925852498,1,1,OK,99268.0
2410,15,1,1,27.657609983338904,1,1,1,99.63042716092548,1,1,OK,99322.0
2411,15,1,1,50.123079333731525,2,2,2,86.10890076989597,1,1,ERROR,inf
2412,15,1,1,27.657609983338904,1,1,2,73.03055362613287,1,1,OK,99216.0
4432,15,9,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,611858.0
2416,15,1,2,11.33105121113286,1,1,2,86.10890076989597,1,1,ERROR,inf
2417,1,1,1,27.657609983338904,1,0,2,86.10890076989597,1,1,ERROR,inf
2418,15,1,4,27.657609983338904,3,1,1,86.10890076989597,1,1,ERROR,inf
2420,15,1,1,27.657609983338904,1,1,2,71.78588705397394,1,1,OK,99420.0
2492,15,1,2,27.657609983338904,1,1,2,86.10890076989597,1,2,TIMEOUT,inf
2422,15,1,1,27.657609983338904,1,1,2,74.51427491285276,2,1,ERROR,inf
2424,15,1,1,24.080981586744056,1,1,2,94.5257217345008,1,1,OK,99326.0
2425,1,1,3,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,1286508.0
2427,15,1,1,14.931751655979264,1,1,2,86.10890076989597,1,1,OK,99316.0
2428,15,1,1,27.657609983338904,1,1,2,63.77601919132596,1,1,OK,99260.0
2429,14,1,1,59.54914825232339,1,1,2,95.92467926219062,1,1,OK,176120.0
2430,15,11,1,27.657609983338904,3,1,2,86.10890076989597,3,2,ERROR,inf
2433,2,6,2,54.43432024343935,2,1,2,52.72934811525003,0,2,ERROR,inf
2434,15,1,1,23.61447869582134,2,1,2,86.10890076989597,3,1,ERROR,inf
2436,15,1,2,27.657609983338904,2,0,2,86.10890076989597,1,1,ERROR,inf
2438,15,1,1,37.54587488418889,1,1,2,86.10890076989597,1,1,OK,99122.0
2441,15,3,4,57.82603307316353,1,1,2,86.10890076989597,1,1,OK,279216.0
2442,14,1,7,27.657609983338904,1,1,2,75.47128535901966,1,1,OK,304140.0
2443,15,1,1,27.657609983338904,1,1,2,24.013112827298634,1,2,TIMEOUT,inf
2445,15,10,1,27.657609983338904,2,1,2,86.10890076989597,1,1,ERROR,inf
2449,15,11,1,39.60820066176123,1,1,2,86.10890076989597,1,1,OK,782720.0
2451,15,1,7,61.41648178693047,1,1,2,86.10890076989597,3,1,ERROR,inf
2452,15,2,1,27.657609983338904,1,2,1,86.10890076989597,2,1,ERROR,inf
2455,15,1,1,5.475694464870184,1,1,2,86.10890076989597,3,1,ERROR,inf
2456,15,1,1,24.94418012288361,2,1,2,86.10890076989597,1,1,ERROR,inf
2462,15,1,1,61.371594334903115,1,1,2,86.10890076989597,1,1,OK,99292.0
3540,15,8,1,27.657609983338904,1,1,2,86.10890076989597,0,1,ERROR,inf
2465,15,1,1,27.657609983338904,1,1,2,89.39680567951791,1,1,OK,99228.0
2467,15,1,1,27.657609983338904,1,0,2,48.2347199552824,1,1,OK,99192.0
3743,15,1,1,27.657609983338904,1,0,1,86.10890076989597,1,1,OK,99174.0
2471,15,1,1,15.418241551225565,1,1,2,86.10890076989597,1,1,OK,99310.0
2473,15,1,1,27.657609983338904,1,3,2,72.69482726434133,3,1,ERROR,inf
2475,15,1,1,83.47216019941428,2,1,2,86.10890076989597,1,1,ERROR,inf
2480,15,2,1,27.657609983338904,2,1,2,86.10890076989597,1,1,ERROR,inf
2483,15,8,1,27.657609983338904,1,1,2,41.001910671501854,1,2,TIMEOUT,inf
2484,15,1,1,27.657609983338904,1,0,2,76.46563317774029,1,1,OK,99228.0
2485,15,1,1,14.422328025138187,3,1,1,86.10890076989597,1,1,ERROR,inf
2488,2,1,1,27.657609983338904,1,1,2,55.90029626529021,1,1,ERROR,inf
2489,15,1,1,25.910650133483482,1,1,2,86.10890076989597,1,1,OK,99308.0
2494,15,4,1,27.657609983338904,1,1,2,72.87723087698846,0,2,ERROR,inf
2495,15,15,1,87.23763848409386,1,1,2,86.10890076989597,1,1,OK,1295172.0
2496,15,1,1,27.657609983338904,1,1,2,15.137505753414171,1,1,OK,99320.0
2497,15,1,1,59.29637216432625,1,1,1,86.10890076989597,1,1,OK,99410.0
2499,15,1,1,27.657609983338904,1,1,2,79.321396106635,1,1,OK,99270.0
2500,15,1,1,27.657609983338904,1,1,2,4.374280545009224,1,1,OK,99230.0
3129,15,1,12,27.657609983338904,1,1,2,86.10890076989597,1,2,TIMEOUT,inf
2507,15,1,1,1.5970569044523208,1,2,2,86.10890076989597,1,1,OK,127200.0
2508,15,3,2,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,270214.0
2510,15,1,1,94.29122310364127,1,1,2,86.10890076989597,1,1,OK,99366.0
2511,15,5,1,27.657609983338904,1,2,2,86.10890076989597,1,1,ERROR,inf
2512,15,9,1,27.657609983338904,2,1,2,86.10890076989597,1,1,ERROR,inf
4444,15,1,1,27.657609983338904,1,1,1,86.10890076989597,1,2,TIMEOUT,inf
2514,15,1,1,27.657609983338904,1,1,2,30.642034877129586,1,1,OK,99206.0
3551,1,1,2,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,1286378.0
4436,15,6,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,526370.0
2517,15,1,1,94.01355862980805,1,1,2,86.10890076989597,1,1,OK,99338.0
2519,10,1,1,99.22258229094622,1,1,2,86.10890076989597,1,1,OK,175910.0
2520,15,1,1,27.657609983338904,1,1,2,86.02145243456326,2,1,ERROR,inf
2521,15,1,13,27.657609983338904,1,1,2,71.74991101283018,1,1,OK,560316.0
3852,15,1,1,27.657609983338904,1,1,1,86.10890076989597,0,1,ERROR,inf
3123,1,2,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,1286340.0
2529,2,3,2,54.434319280491735,2,1,2,52.72934848920423,0,2,ERROR,inf
2530,15,1,1,27.657609983338904,1,1,2,46.32373740748289,1,1,OK,99152.0
2531,15,1,7,27.657609983338904,1,1,2,86.10890076989597,3,1,ERROR,inf
2533,15,1,1,8.407436478294162,0,1,2,86.10890076989597,1,1,ERROR,inf
2534,15,1,1,10.782660892741125,3,1,2,86.10890076989597,1,1,ERROR,inf
2537,15,1,1,27.657609983338904,1,1,2,77.36617224090315,1,1,OK,99236.0
2538,15,1,1,27.657609983338904,1,1,2,34.16931141570746,1,1,OK,99192.0
4319,15,7,1,27.657609983338904,1,1,2,86.10890076989597,1,1,OK,611746.0
2544,15,1,1,16.750469577197112,1,1,2,86.10890076989597,1,1,OK,99238.0
2547,12,1,1,39.69254732255024,1,1,2,86.10890076989597,1,1,OK,175890.0
2549,1,1,1,83.55963241659194,1,1,2,86.10890076989597,1,1,OK,1286250.0
2550,15,1,13,19.840282956282675,1,1,2,86.10890076989597,1,1,OK,560324.0
2552,15,1,1,66.70183123176417,1,1,2,86.10890076989597,1,1,OK,99308.0
2553,15,1,1,17.814925064756448,1,1,2,86.10890076989597,1,1,OK,99384.0
2555,15,1,1,27.657609983338904,1,1,2,86.10890076989597,3,2,ERROR,inf
2556,15,1,1,27.657609983338904,1,1,2,96.5318814771076,1,1,OK,99178.0
2559,6,8,1,27.657609983338904,1,1,2,86.10890076989597,0,1,ERROR,inf
2561,2,4,2,54.43431960147427,2,1,2,52.729348364552834,0,2,ERROR,inf
2562,6,2,1,27.657609983338904,0,1,2,86.10890076989597,3,1,ERROR,inf
2563,15,1,1,27.657609983338904,1,1,2,13.91980846719627,3,1,ERROR,inf
2564,15,1,1,27.657609983338904,1,1,2,59.755228920034064,1,1,OK,99420.0
2565,15,1,1,23.588888651813843,1,1,2,86.10890076989597,1,1,OK,99126.0
2566,15,1,1,60.14966604150081,1,1,2,86.10890076989597,1,2,TIMEOUT,inf
2567,15,1,1,2.510083763671922,1,1,1,86.10890076989597,0,1,ERROR,inf
2568,1,9,1,27.657609983338904,1,1,1,41.07660050252338,1,1,OK,1286510.0
2569,13,2,1,97.41081193640268,1,1,2,86.10890076989597,1,1,OK,193738.0
2571,15,1,1,85.24813172638171,1,1,2,86.10890076989597,3,2,ERROR,inf
2572,15,9,1,27.657609983338904,1,1,2,83.19379213298367,1,1,OK,611810.0
2575,2,1,1,27.657609983338904,1,0,2,86.10890076989597,1,1,OK,590864.0
2576,15,1,6,27.657609983338904,1,1,2,6.793326255944409,1,1,OK,261488.0
2577,2,8,2,54.43432032368496,2,1,2,52.72934808408718,0,2,ERROR,inf
2578,15,1,11,27.657609983338904,1,1,2,53.68888852847689,1,1,OK,474860.0
2580,15,1,1,20.07828530553909,1,1,2,86.10890076989597,1,1,OK,99342.0
3306,7,1,1,27.657609983338904,1,2,2,86.10890076989597,1,1,OK,371244.0
2583,15,1,3,58.52948517414001,1,1,2,86.10890076989597,1,1,ERROR,inf
4332,15,1,1,27.657609983338904,3,1,2,86.10890076989597,1,2,ERROR,inf
2592,15,2,1,27.657609983338904,1,1,2,86.10890076989597,1,2,TIMEOUT,inf
2593,2,6,2,54.43432008294806,2,1,2,52.72934817757573,0,2,ERROR,inf
2594,2,1,1,27.657609983338904,1,1,2,33.19006036112329,1,1,OK,688466.0
2598,15,1,11,27.657609983338904,0,1,1,86.10890076989597,1,1,ERROR,inf
2600,8,1,1,27.657609983338904,2,1,2,86.10890076989597,1,1,ERROR,inf
2602,15,1,1,27.657609983338904,0,1,1,86.10890076989597,1,1,ERROR,inf
2603,1,1,1,53.14629811756129,1,1,2,63.98433229472129,3,1,ERROR,inf
3213,1,1,1,27.657609983338904,1,1,2,86.10890076989597,0,1,ERROR,inf
2607,15,1,1,27.657609983338904,1,1,1,86.10890076989597,2,1,ERROR,inf
2609,2,3,2,54.43431954129008,2,1,2,52.72934838792498,0,2,ERROR,inf
2611,15,1,1,27.657609983338904,0,1,2,82.83488125762425,1,1,ERROR,inf
2612,15,1,1,35.740555847436994,3,2,2,85.04697577208319,1,1,ERROR,inf
2613,15,1,1,36.21657072771108,1,1,2,92.2759497873221,1,1,OK,99228.0
2614,15,1,1,26.897735490212714,2,1,2,96.47209394413674,0,1,ERROR,inf
2616,12,1,1,27.657609983338904,1,1,2,96.41023086385208,1,1,OK,176166.0
2617,15,1,1,27.657609983338904,0,3,2,86.10890076989597,2,1,ERROR,inf
2619,15,1,1,27.657609983338904,1,1,2,78.18276305293024,1,1,OK,99168.0
2620,11,1,1,27.657609983338904,1,3,2,83.48533276356139,1,1,OK,127232.0
2621,15,1,1,30.799419631355317,1,1,2,74.51044678228867,1,1,OK,99314.0
2622,15,1,1,18.188371834007537,1,1,2,88.75684766417683,2,1,ERROR,inf
2623,15,1,1,27.657609983338904,3,1,2,73.17240918928924,1,1,ERROR,inf
2624,13,1,1,45.78343976390739,1,1,2,86.10890076989597,1,1,ERROR,inf
2625,2,4,2,54.43431972184274,2,1,2,52.72934831780856,0,2,ERROR,inf
2626,1,5,16,71.04460315429306,0,1,1,0.4680843513506727,2,2,ERROR,inf
2627,1,1,16,23.513465021124127,1,0,1,78.26473130147225,1,1,OK,1176642.0
2628,1,16,1,100.0,0,0,1,52.0292771872638,1,1,ERROR,inf
2629,4,1,1,69.99632465424327,3,3,1,0.0,0,1,ERROR,inf
2630,1,10,6,61.457103784164026,3,1,2,82.51467577962504,3,1,ERROR,inf
2631,13,2,12,76.2406639296109,2,2,1,18.428224052071872,2,1,OK,615966.0
2632,2,1,3,77.63604927259907,1,0,2,62.020591919963955,1,2,TIMEOUT,inf
2633,1,4,1,76.08865591683409,2,1,2,48.518279634969645,3,1,TIMEOUT,inf
2634,4,16,13,96.74007552208485,1,0,1,68.31024679334013,1,2,TIMEOUT,inf
2635,10,3,16,100.0,0,3,1,52.51840096025213,0,1,ERROR,inf
2636,5,6,2,74.62435220479297,1,0,2,25.367784789595284,1,1,OK,540432.0
2637,15,2,2,63.19060885094786,2,3,1,20.78374542374736,2,1,OK,262514.0
2638,15,6,3,20.190642913068963,3,1,1,89.35313417065412,0,1,ERROR,inf
2639,13,16,8,58.18910575118088,0,2,1,94.09034987012133,0,2,ERROR,inf
2640,1,15,6,21.528184982417507,3,1,1,75.7342052721042,2,1,ERROR,inf
2641,2,8,2,54.43432012808622,2,1,2,52.72934816004662,0,2,ERROR,inf
2642,15,1,1,40.348275709251055,1,2,2,86.10890076989597,3,1,ERROR,inf
2643,9,1,1,27.657609983338904,1,1,2,87.0919581531504,1,1,OK,175890.0
2644,15,1,1,27.657609983338904,3,3,2,93.76947977318144,1,1,ERROR,inf
3810,15,1,1,27.657609983338904,1,3,2,86.10890076989597,3,1,ERROR,inf
2646,15,1,1,17.29852647278368,1,3,2,86.10890076989597,1,1,ERROR,inf
2647,15,1,2,25.90420828577577,1,3,2,86.10890076989597,1,1,ERROR,inf
2648,15,1,1,27.657609983338904,1,1,2,72.81661377536663,1,1,OK,99196.0
2649,15,1,1,27.657609983338904,1,1,2,88.60827570669066,1,1,OK,99320.0
2650,15,1,2,27.657609983338904,1,1,2,73.12751854940443,1,1,OK,99248.0
2651,15,2,1,27.657609983338904,1,3,2,69.4874425708192,2,1,ERROR,inf
2652,15,1,1,18.52800975265756,1,3,2,86.10890076989597,2,1,ERROR,inf
2653,12,1,1,27.657609983338904,1,1,2,80.1126212795005,0,1,ERROR,inf
3859,13,1,1,27.657609983338904,1,3,2,86.10890076989597,1,1,ERROR,inf
4187,15,1,1,27.657609983338904,2,0,2,86.10890076989597,1,1,ERROR,inf
2656,15,1,1,34.137122639910466,1,1,2,86.10890076989597,1,1,OK,99298.0
2657,2,6,2,54.43431999267172,2,1,2,52.72934821263393,0,2,ERROR,inf
2658,15,1,1,5.156965889076293,1,1,2,86.10890076989597,1,2,TIMEOUT,inf
2659,15,8,1,27.657609983338904,1,2,2,86.10890076989597,1,1,OK,615626.0
3934,15,1,1,27.657609983338904,0,1,2,86.10890076989597,1,2,ERROR,inf
2662,15,2,1,64.38067286309156,1,1,2,7.779940023200648,1,1,OK,184670.0
2663,15,1,15,27.657609983338904,1,2,2,39.73601092920077,1,1,OK,554202.0
2664,15,1,1,12.037573975635018,1,1,2,86.10890076989597,3,1,ERROR,inf
2666,15,1,1,37.93622272058468,1,1,2,86.10890076989597,1,1,OK,99352.0
2670,6,1,1,27.657609983338904,1,1,2,51.32758234587288,1,1,OK,261306.0
2672,15,1,1,93.42080239673136,1,0,1,86.10890076989597,1,1,ERROR,inf
2673,2,3,2,54.43431968798911,2,1,2,52.729348330955396,0,2,ERROR,inf
2674,14,1,1,37.73935801523855,1,0,2,86.10890076989597,2,1,ERROR,inf
2675,15,1,1,27.657609983338904,1,0,2,77.52435791099305,1,1,OK,99362.0
2677,15,1,1,27.657609983338904,3,1,2,96.03378733879491,1,1,ERROR,inf
2679,15,1,1,38.24234206064852,1,1,2,86.10890076989597,1,1,OK,99348.0
2680,15,1,1,16.5239225869756,1,1,2,86.10890076989597,2,1,ERROR,inf
2681,15,1,1,18.326511047028724,1,1,2,86.10890076989597,1,1,OK,99284.0
2682,15,1,1,27.657609983338904,1,1,2,65.791892468983,1,1,OK,99262.0
2684,15,1,1,27.995963542066114,1,1,2,86.10890076989597,1,1,OK,99420.0
2686,15,1,1,32.391813102406964,2,1,2,86.10890076989597,2,1,OK,140548.0
2689,2,4,2,54.43431978954998,2,1,2,52.729348291514896,0,2,ERROR,inf
2690,15,1,1,29.864247430629476,2,1,2,86.10890076989597,1,1,ERROR,inf
2691,15,1,1,26.96149461724951,1,1,2,86.10890076989597,1,1,OK,99114.0
2692,15,1,1,16.38208299855366,1,2,2,97.51215319826913,1,1,OK,127174.0
2694,15,1,1,25.486601079020144,1,1,2,86.10890076989597,1,1,OK,99386.0
2696,15,1,1,27.657609983338904,3,1,2,70.32141418094989,1,1,ERROR,inf
2697,15,1,1,29.89687777976035,0,1,2,86.10890076989597,1,1,ERROR,inf
2698,15,1,1,38.541876933480324,1,1,2,86.10890076989597,1,1,OK,99232.0
2699,8,1,1,11.165345376146629,1,2,2,86.10890076989597,1,1,OK,249392.0
2700,15,1,1,27.657609983338904,0,3,2,80.3566151286235,0,1,ERROR,inf
2701,15,1,1,20.66488497733853,2,1,2,92.27275904873416,1,1,ERROR,inf
2702,14,1,1,27.657609983338904,1,1,2,96.2296096010504,1,1,OK,175884.0
2703,15,1,1,40.09560133864485,3,1,2,86.10890076989597,1,1,ERROR,inf
2704,15,1,1,27.747712049810897,1,1,2,86.10890076989597,1,1,OK,99230.0
2705,2,8,2,54.43432001806197,2,1,2,52.72934820277382,0,2,ERROR,inf
2706,15,1,1,4.8383974213644345,0,2,2,86.10890076989597,1,1,ERROR,inf
3528,8,1,1,27.657609983338904,3,1,2,86.10890076989597,1,1,ERROR,inf
2710,15,1,1,22.31928426339017,1,0,2,86.10890076989597,3,1,ERROR,inf
2712,15,1,1,27.657609983338904,1,1,2,84.39041557329672,1,1,OK,99148.0
2713,15,1,1,20.63712607524269,1,1,2,86.10890076989597,1,1,OK,99306.0
2714,15,1,1,27.765731301319725,1,1,2,86.10890076989597,1,1,OK,99188.0
2715,15,2,1,31.072918221902164,1,1,2,86.10890076989597,1,1,ERROR,inf
2716,15,1,1,34.32851250038437,1,0,2,86.10890076989597,1,1,OK,99332.0
2718,13,1,1,27.657609983338904,1,3,2,92.99678241972404,1,1,ERROR,inf
2720,15,1,1,32.293289774231745,1,0,2,86.10890076989597,1,1,OK,99406.0
2721,2,6,2,54.434319941891296,2,1,2,52.72934823235418,0,2,ERROR,inf
2722,15,1,1,9.606502891585333,1,0,2,92.8253944363688,1,1,OK,99252.0
2726,12,1,1,27.657609983338904,1,1,2,84.47171636160174,1,1,OK,175962.0
2727,15,1,1,27.657609983338904,1,1,2,90.48977815532683,1,1,OK,99230.0
2729,8,1,1,31.98045489493885,1,1,2,92.74969561034321,1,1,OK,176136.0
2730,15,2,1,32.76781361855846,1,1,2,86.10890076989597,2,1,ERROR,inf
2731,15,1,1,27.657609983338904,1,1,2,99.23011000342814,2,1,ERROR,inf
2732,15,1,1,26.977143240163098,1,1,2,80.22558748321168,1,1,OK,99204.0
2734,15,1,1,23.51483872047351,3,2,2,91.98442739071824,2,1,ERROR,inf
3908,8,1,1,27.657609983338904,1,1,2,86.10890076989597,3,1,ERROR,inf
2737,2,3,2,54.43431977050732,2,1,2,52.729348298910004,0,2,ERROR,inf
2738,15,1,1,27.657609983338904,1,1,2,85.95688946879577,1,1,OK,99436.0
2739,15,1,1,25.0910272305514,2,1,2,77.59562585203462,1,1,ERROR,inf
2740,7,1,1,30.207089560001315,1,1,2,99.3862707722489,2,1,ERROR,inf
2742,15,1,1,18.76155411339432,1,1,2,86.10890076989597,1,1,OK,99300.0
2745,12,1,1,27.657609983338904,2,3,2,96.67228655987697,0,1,ERROR,inf
2747,12,1,1,27.657609983338904,0,1,2,99.65265169426486,1,1,ERROR,inf
2748,15,1,1,27.657609983338904,1,1,2,88.69616769013163,1,1,OK,99300.0
2749,15,1,1,27.657609983338904,1,2,2,96.21371031651655,1,1,OK,127302.0
2750,15,1,1,34.306360874416406,1,1,2,76.97944971207737,1,1,OK,99412.0
2751,13,1,1,26.35356918201628,1,2,2,86.10890076989597,1,1,OK,249284.0
2752,15,1,1,36.350723736759456,1,2,2,80.65936130820025,1,1,OK,127156.0
2753,2,4,2,54.43431982763531,2,1,2,52.72934827672473,0,2,ERROR,inf
2754,15,8,4,89.35223152842954,2,0,2,44.26762298354734,2,1,OK,997072.0
2755,15,1,1,24.44112196727406,0,1,2,53.01143125989909,0,2,ERROR,inf
2756,2,1,1,60.48038233348396,0,1,2,66.4130834312968,1,2,ERROR,inf
2757,4,3,16,82.31407613947871,0,2,2,67.71234558053163,3,1,ERROR,inf
2758,10,13,1,94.62875907853969,2,1,2,91.95574028515206,2,1,OK,1609730.0
2759,1,5,5,64.78814781786977,0,2,2,57.909352598308,1,1,ERROR,inf
2760,8,1,12,0.0,2,3,1,77.38319656392008,2,2,TIMEOUT,inf
2761,12,1,2,0.0,2,0,2,50.283292280458525,2,1,OK,152046.0
2762,1,1,4,57.39540806383354,2,1,1,13.966593715969367,3,1,TIMEOUT,inf
2763,7,11,5,68.30904916563554,3,0,2,37.47554298288891,2,1,ERROR,inf
2764,10,5,5,22.421657583024512,3,3,1,5.954997211627111,0,1,ERROR,inf
2765,15,3,10,21.0733263298464,2,0,2,31.501082837927065,2,1,OK,410126.0
2766,7,1,1,21.368445000216507,2,1,1,70.34868249184996,3,2,TIMEOUT,inf
2767,8,13,1,69.20617479708719,3,1,1,80.39705317627065,3,1,ERROR,inf
2768,15,1,2,54.83926872573463,3,2,2,62.816321826254274,2,1,ERROR,inf
